Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Outlet_Years,Item_Type_Baking Goods,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Fat_Content_Low Fat,Item_Fat_Content_Regular,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet,Identifier
FDD52,12.792854228644991,0.182407266,109.15700000000001,OUT027,1985,1867.569,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,5,312
FDI16,14.0,0.136328794,54.864,OUT018,2009,319.584,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,479
FDB44,6.655,0.016958832,210.0586,OUT046,1997,4221.1720000000005,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,8,222
FDA25,16.5,0.068125756,101.199,OUT046,1997,1031.99,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,8,163
FDV33,9.6,0.02734361,257.8304,OUT046,1997,1808.3128,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,8,1043
FDX47,6.55,0.034658144,155.8288,OUT049,1999,1099.9016,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,9,1155
FDO50,16.25,0.0,89.8804,OUT017,2007,1102.5648,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,725
FDV57,15.25,0.065841719,179.86599999999999,OUT013,1987,2696.49,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1063
FDB02,9.695,0.029158762999999997,174.537,OUT035,2004,1235.059,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,6,191
FDD16,12.792854228644991,0.063649582,74.7696,OUT019,1985,74.5696,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,4,287
FDX02,16.0,0.05706009,225.0404,OUT046,1997,4950.8888,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,8,1118
FDP11,15.85,0.11566015,218.3166,OUT010,1998,435.4332,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,739
FDH32,12.792854228644991,0.075691713,98.241,OUT027,1985,2220.4429999999998,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,450
NCL18,18.85,0.167844438,193.9136,OUT049,1999,3110.6176,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,9,1379
FDT12,6.215,0.049722335,224.5062,OUT045,2002,4514.124,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,7,926
FDD50,12.792854228644991,0.14095631,167.7132,OUT027,1985,3889.6036,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,310
NCU05,11.8,0.058827557,80.8618,OUT049,1999,1288.9888,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,9,1499
FDI56,7.325,0.093765794,90.3146,OUT018,2009,1733.0774,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,503
DRL11,10.5,0.048092816,159.2946,OUT049,1999,1893.5352,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,9,114
FDQ08,15.7,0.018968743,61.9536,OUT045,2002,1225.072,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,7,779
FDW20,12.792854228644991,0.024032484,124.973,OUT027,1985,2463.46,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,1082
FDW46,13.0,0.070444232,63.4484,OUT045,2002,1043.9744,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,7,1104
FDO09,13.5,0.125469442,264.491,OUT049,1999,6574.775,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,9,695
DRJ49,6.865,0.01405025,128.9652,OUT018,2009,1679.1476,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,3,99
FDP26,7.785,0.139436695,103.0306,OUT013,1987,2404.2038,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,751
FDO19,17.7,0.016593506,46.9034,OUT035,2004,972.068,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,6,702
NCG43,20.2,0.124261614,93.6462,OUT010,1998,277.6386,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1330
FDG02,7.855,0.011261165,189.5188,OUT046,1997,1904.1879999999999,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,8,394
FDO32,6.36,0.120520818,45.906000000000006,OUT035,2004,419.454,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,6,712
FDR34,17.0,0.015965308,229.4352,OUT046,1997,4809.7392,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,8,847
FDU59,5.78,0.09638622699999999,163.5552,OUT046,1997,1787.0072,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,8,1015
FDN31,11.5,0.073029341,187.953,OUT045,2002,2656.542,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,7,672
FDT55,12.792854228644991,0.043443752999999995,158.1946,OUT027,1985,6942.9624,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,5,961
FDE08,18.2,0.049520592999999995,147.3734,OUT018,2009,2375.5744,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,321
FDK52,18.25,0.079152918,223.8062,OUT013,1987,4288.4178,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,574
FDW11,12.6,0.048741487,60.4194,OUT013,1987,990.7104,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1075
FDC03,8.575,0.071958197,195.3794,OUT049,1999,3511.4292,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,9,237
FDR43,18.2,0.162147349,37.719,OUT018,2009,549.285,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,853
FDL14,8.115,0.05382735,155.2972,OUT010,1998,311.5944,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,588
FDP39,12.65,0.069565759,52.4324,OUT045,2002,571.2564,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,7,761
FDG29,12.792854228644991,0.056019324,40.0454,OUT027,1985,419.454,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,410
DRH15,8.775,0.10991127199999999,41.9428,OUT046,1997,1537.9979999999998,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,8,68
FDT11,5.94,0.029366813,187.7556,OUT035,2004,3755.112,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,6,925
FDU48,18.85,0.055347985,131.5284,OUT035,2004,1581.9408,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,6,1006
FDY12,9.8,0.0,49.2008,OUT013,1987,657.8104,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1176
FDS44,12.65,0.156926608,238.3538,OUT017,2007,5528.1374,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,902
NCP06,20.7,0.039405676,149.8366,OUT018,2009,2267.049,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,1439
DRH23,14.65,0.17017651600000003,55.2614,OUT013,1987,718.3982,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,69
FDA16,12.792854228644991,0.033777628999999997,222.8456,OUT027,1985,7073.4592,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,157
FDT45,15.85,0.057546914000000005,55.8956,OUT018,2009,491.3604,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,953
FDE56,17.25,0.16009590099999998,61.5194,OUT017,2007,1052.6298,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,353
FDA40,16.0,0.09983272800000001,87.4856,OUT017,2007,263.6568,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,176
FDA39,6.32,0.012717946,40.2822,OUT046,1997,628.5152,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,8,175
NCB19,6.525,0.09027863400000001,86.7882,OUT035,2004,1975.4286,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,6,1277
FDZ34,6.695,0.0,191.882,OUT013,1987,3861.64,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1241
FDV22,14.85,0.009958940999999999,157.963,OUT045,2002,2816.3340000000003,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,7,1034
FDO40,17.1,0.032678839,150.7392,OUT049,1999,3131.9232,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,9,719
FDD21,10.3,0.0,115.0176,OUT013,1987,4122.6336,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,290
FDO36,19.7,0.077849003,179.166,OUT013,1987,3056.022,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,715
FDV34,10.695,0.011443222,73.5038,OUT049,1999,1478.076,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,9,1044
NCY18,7.285,0.031214809,177.1054,OUT045,2002,2626.5809999999997,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,7,1542
NCM54,17.7,0.051146565,127.3678,OUT018,2009,3306.3628,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,1403
FDB59,18.25,0.015302653000000001,198.0084,OUT049,1999,793.6336,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,9,234
FDS45,5.175,0.04937018,106.7622,OUT010,1998,211.7244,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,903
FDV24,5.635,0.0,148.705,OUT049,1999,1198.44,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,9,1036
FDD46,6.035,0.23643360100000002,155.5998,OUT010,1998,153.7998,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,307
FDQ39,14.8,0.081372267,191.4846,OUT018,2009,3057.3536,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,804
FDD52,18.25,0.18329488,111.65700000000001,OUT046,1997,1537.9979999999998,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,8,312
FDL39,16.1,0.06358934,179.4318,OUT018,2009,360.8636,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,604
FDV02,16.75,0.060792265,170.4106,OUT018,2009,513.3318,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,1018
FDE11,17.7,0.0,184.3924,OUT046,1997,4257.1252,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,8,324
NCU54,8.88,0.098775709,208.92700000000002,OUT049,1999,7130.718000000001,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,9,1508
FDR43,18.2,0.270300331,38.319,OUT010,1998,109.85700000000001,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,853
FDD51,11.15,0.119852889,44.9744,OUT013,1987,498.0184,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,311
FDO60,20.0,0.034563936,45.3086,OUT017,2007,490.6946,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,731
NCS06,7.935,0.031710329,263.091,OUT013,1987,5522.811,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1479
FDX50,20.1,0.074778547,110.7228,OUT045,2002,1657.842,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,7,1158
FDQ55,13.65,0.013035608999999998,114.7834,OUT035,2004,3455.502,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,6,814
FDL52,6.635,0.046277955999999995,36.7506,OUT018,2009,75.9012,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,613
FDK52,18.25,0.07937949999999999,226.1062,OUT045,2002,6771.186,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,7,574
NCO02,11.15,0.073783159,66.0142,OUT017,2007,988.7130000000001,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,1421
NCO30,19.5,0.01572192,185.6608,OUT035,2004,918.804,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,6,1430
FDA33,6.48,0.033952603,148.2076,OUT049,1999,3399.5748,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,9,169
FDB12,11.15,0.10522002400000001,102.7648,OUT013,1987,1142.5128,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,199
FDT40,5.985,0.09571560800000001,125.8678,OUT013,1987,3560.6984,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,950
NCO05,7.27,0.046822808,99.3384,OUT017,2007,2759.0752,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,1422
FDR32,6.78,0.0,227.5694,OUT049,1999,3653.9104,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,9,845
FDM04,9.195,0.04731256,50.7666,OUT018,2009,512.6659999999999,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,620
DRL01,19.5,0.077108099,232.8958,OUT013,1987,5608.6992,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,113
FDQ56,6.59,0.10602747400000001,83.9908,OUT018,2009,1426.1436,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,815
FDH08,7.51,0.01742908,229.601,OUT046,1997,6201.927,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,8,434
NCQ06,12.792854228644991,0.073229342,254.1014,OUT019,1985,255.0014,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,4,1454
FDG16,12.792854228644991,0.157257637,215.0192,OUT019,1985,1078.596,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,4,402
FDZ40,12.792854228644991,0.039988162,55.7298,OUT027,1985,1024.6662,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,1247
FDY51,12.5,0.081119484,220.0798,OUT035,2004,1322.2788,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,6,1208
NCN41,17.0,0.052421981,123.773,OUT018,2009,1231.73,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,1415
NCM17,12.792854228644991,0.070791391,46.4086,OUT027,1985,2007.3870000000002,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,1392
FDP39,12.65,0.069817659,53.5324,OUT017,2007,830.9184,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,761
FDZ08,12.5,0.10997157800000001,82.7592,OUT035,2004,577.9144,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,6,1221
FDU03,18.7,0.09195097199999999,184.2292,OUT018,2009,1277.0044,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,969
FDZ49,11.0,0.133145617,218.4798,OUT046,1997,2203.798,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,8,1254
NCX30,12.792854228644991,0.046609280999999995,248.6776,OUT019,1985,495.3552,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,4,1534
FDV08,7.35,0.028652919,40.5454,OUT045,2002,545.2902,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,7,1022
FDB15,10.895,0.136696892,264.5568,OUT013,1987,5536.7928,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,201
FDY49,17.2,0.012002075,165.3184,OUT013,1987,990.7104,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1206
FDF24,15.5,0.025513973,83.7934,OUT017,2007,1474.0812,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,371
DRK47,7.905,0.06419430400000001,229.4694,OUT045,2002,2055.3246,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,7,110
DRD37,9.8,0.013920031999999999,45.006,OUT017,2007,792.302,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,23
FDH40,11.6,0.079251097,79.2276,OUT018,2009,649.8208,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,455
FDL12,12.792854228644991,0.121043709,59.422,OUT027,1985,1078.596,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,5,586
FDW11,12.792854228644991,0.048545853,60.1194,OUT027,1985,1114.5492,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,1075
NCE06,5.825,0.091467933,159.7894,OUT035,2004,1294.3152,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,6,1304
FDF32,16.35,0.0,196.3426,OUT018,2009,1384.1982,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,375
DRI47,14.7,0.020916223,141.8128,OUT035,2004,1869.5664,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,6,85
DRA12,11.6,0.0,141.9154,OUT035,2004,992.7078,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,6,0
FDX45,16.75,0.104768536,155.16299999999998,OUT013,1987,2972.797,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1153
FDR35,12.5,0.020680498999999998,197.2742,OUT013,1987,2587.9646,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,848
FDK03,12.6,0.123727659,253.0356,OUT010,1998,254.3356,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,544
NCJ18,12.35,0.16380550900000002,117.6124,OUT013,1987,3910.9092,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1355
FDN48,13.35,0.065082452,93.0804,OUT045,2002,2113.2492,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,7,682
FDZ59,12.792854228644991,0.18212836300000002,165.65,OUT019,1985,665.8,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,4,1262
FDB57,12.792854228644991,0.01871404,223.4772,OUT027,1985,7116.0704,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,5,232
DRP35,12.792854228644991,0.159096908,129.3336,OUT019,1985,127.8336,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,4,139
FDZ59,6.63,0.103935018,166.85,OUT013,1987,5326.4,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1262
FDU58,6.61,0.029129907000000003,188.4898,OUT018,2009,4677.245,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,1014
FDL09,19.6,0.128011859,166.8816,OUT035,2004,1845.5976,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,6,584
FDY38,13.6,0.11985054099999999,234.53,OUT017,2007,6524.84,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,1197
FDI46,12.792854228644991,0.073985248,252.5724,OUT027,1985,3271.7412,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,498
FDL03,19.25,0.027233781000000002,197.511,OUT017,2007,982.055,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,581
DRC25,12.792854228644991,0.079440262,86.7882,OUT019,1985,85.8882,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,4,12
FDU60,20.0,0.060022526,168.7132,OUT045,2002,6426.3016,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,7,1016
FDP25,12.792854228644991,0.02110482,217.0824,OUT027,1985,6769.8544,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,750
FDO57,20.75,0.18195852399999998,161.0578,OUT010,1998,481.3734,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,729
FDQ09,7.235,0.058222587,114.8834,OUT049,1999,3340.3186,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,9,780
NCY05,12.792854228644991,0.054723717000000005,36.6874,OUT027,1985,1058.622,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,1539
FDA20,6.78,0.066724663,187.72400000000002,OUT049,1999,1491.392,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,9,159
FDF16,7.3,0.144167934,146.3076,OUT010,1998,886.8456,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,366
NCG07,12.3,0.052458358,188.753,OUT013,1987,3795.06,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1325
FDR46,16.85,0.139985583,145.276,OUT018,2009,2490.092,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,856
